External ID,Item Name,Item Description,Release Date,Expiry Date,Weight,Template ID,Enabled,EntityId,Classifications,Address,N/A,City,State,Zipcode,Country of domain purchase is made from,Start Date,Age,Class,Venue,Entry Fee,Registration Form,Reg Form,Flyer
70028,USSSA World Series - East Region,"<p>Age: 15/u</p> <p>Class: Open</p> <p>Location: Quackertown, PA</p> <p>Date: July 22-27</p> <p>Director: Jeff Kittle</p> <p>Complex: Veterans Memorial</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Quackertown,PA,,US,22-Jul-2013,15/u,Open,Veteran's Memorial Sportscore Diamonds,,,,http://www.pausssaeast.com/content/documents/WSPacket-11-2013-15-quakertown-pa.pdf
70115,Volunteer Classic World Series Qualifier _ FULL 2/14,"<p>11u &amp; 13u Open Class<br> 2 World Series Berths Awarded <br> 4 game guarantee - 2 game pool play into double elimination<br> $450 Entry Fee<br> No gate fee and no parking fee<br> Tournament hosted by: <a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p> <p>Location: Romeoville, IL</p>",13-Mar-2013,30-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Romeoville,IL,,US,29-Jun-2013,11/u 13/u,Open,,$450 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/Stormdayzflyer%202013.pdf
70026,USSSA World Series - Central Region,"<p>Age: 18/u</p> <p>Class: A</p> <p>Location: Overland Park, KS</p> <p>Date: July 22 - 28</p> <p>Director: Jeremy McDowell</p> <p>Complex: Blue Valley</p>",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Overland Park,KS,,US,22-Jul-2013,18/u,A,Blue Valley,,,,http://www.usssaworldseries.com/
70052,USSSA World Series - West Region,"<p>Age: 18/u</p> <p>Class: Open</p> <p>Location: West Covina, CA</p> <p>Date: July 30 - August 4</p> <p>Director: Stacy Fish</p> <p>Complex: Big League Dreams</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,West Covina,CA,,US,30-Jul-2013,18/u,Open,Big League Dreams,,,,http://www.fastpitchfirst.com/home/
70051,USSSA World Series - West Region,"<p>Age: 16/u</p> <p>Class: Open</p> <p>Location: West Covina, CA</p> <p>Date: July 30 - August 4</p> <p>Director: Stacy Fish</p> <p>Complex: Big League Dreams</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,West Covina,CA,,US,30-Jul-2013,16/u,Open,Big League Dreams,,,,http://www.fastpitchfirst.com/home/
70020,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 14/u</p> <p>Class: B</p> <p>Location: Kissimmee, FL</p> <p>Date: July 20 - 27</p> <p>Director: Jeremy McDowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,20-Jul-2013,14/u,B,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70019,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 13/u</p> <p>Class: Open</p> <p>Location: Kissimmee, FL</p> <p>Date: July 20 - 27</p> <p>Director: Jeremy McDowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,20-Jul-2013,13/u,Open,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70049,USSSA World Series - West Region,"<p>Age: 12/u</p>
<p>Class: A &amp; B</p>
<p>Location: West Covina, CA</p>
<p>Date: July 30 - August 4</p>
<p>Director: Stacy Fish</p>
<p>Complex: Big League Dreams</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,West Covina,CA,,US,30-Jul-2013,12/u,A B,Big League Dreams,,,,http://www.fastpitchfirst.com/home/
70127,2013 Vernon Hills Stingers Candotti Memorial Tournament,"<p>2014 USSSA World Series Qualifier<br />14U CLASS: USSSA &quot;B&quot; Qualifier&nbsp; Must be USSSA registered<br />16U and 18U CLASS: 16U USSSA &quot;B&quot;, 18U Open&nbsp; Must be USSSA registered<br />Four game guarantee, weather permitting<br />Must be USSSA registered or pay additional $30 fee for USSSA registration<br />Entry Fee: $475.00<br />**Please go to www.vhstingers.com click on 2013 tournament (after Dec. 30), then click on tournament questionnaire, fill out the form.<br />Tournament Director: <a href=""mailto:vh-stingers@comcast.net"">Scott Comitor </a>(773)491-0741</p><p>Location: Vernon Hills, IL</p>",13-Mar-2013,22-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Vernon Hills,IL,,US,19-Jul-2013,18/u 16/u 14/u,B Open ,,$475,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/4116893_341991_Vernon_Hills.pdf
70080,Roselle Rockers Annual USSSA Rockin Summer Spectular,"<p>10/u, 11/u, 12/u, 14/u &amp; 16/u USSSA Qualifier<br />Entry Fee: $495<br />4 game minimum<br />Pool play<br />Double Elimination<br />Tournament Director:<a href=""mailto:ibginc@comcast.net"">Gina Hogan</a> (630)525-1100</p><p>Location: Clauss Recreation Center<br />Roselle, IL</p>",13-Mar-2013,03-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Roselle,IL,,US,30-May-2013,16/u 14/u 12/u 10/u,B Open ,Clauss Recreation Center ,$495 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/rockers%20rockin%20summer%20spectacular%202013.pdf
70050,USSSA World Series - West Region,"<p>Age: 14/u</p>
<p>Class: A &amp; B</p>
<p>Location: West Covina, CA</p>
<p>Date: July 30 - August 4</p>
<p>Director: Stacy Fish</p>
<p>Complex: Big League Dreams</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,West Covina,CA,,US,30-Jul-2013,14/u,A B,Big League Dreams,,,,http://www.fastpitchfirst.com/home/
70126,2013 Tri-State Regional Tournament,"<p>10/u, 12/u, 14/u &amp; 16/u ""C"" Tournament<br />
Teams from Illinois, Indiana &amp; Wisconsin<br />
Entry Fee: $475<br />
4 game guarantee<br />
Tournament Director:<a href=""mailto:joe@caywoodandassociates.com"">Joe Roberts</a> (630)546-3334</p>
<p>Location: Veteran's Memorial Sportscore Diamonds<br />
Rockford, IL<br />
Harlem Sports Complex<br />
Loves Park, IL</p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/USSSA%20C%20Regional.pdf"">NEW -&nbsp; Magic Waters Discount Promotion</a></p>
<p><a href=""http://ilusssa.com/fast-pitch/hotel-information""></a><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Coupons</a></p>
<p><a href=""http://ilusssa.com/fast-pitch/hotel-information"">Click here for hotel information</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/USSSA_052013.pdf"">CoCo Key Water resort Wristband offer</a></p>
<p><a href=""/fast-pitch/tri-state skills competition.pdf"">Click here for the skills challenge flyer</a></p>
<p><a href=""/fast-pitch/tri-state wiffle ball tournament.pdf"">Click here for the wiffle ball tournament flyer</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/2013%20Class%20C%20Playing%20Rules%20for%20web%20site.pdf"">Click here for Class C playing rules</a></p>
",13-Mar-2013,21-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Class &quot;C&quot; Programs;,,,Rockford/Loves Park,IL,,US,19-Jul-2013,16/u 14/u 12/u 10/u,C,Veteran's Memorial Sportscore Diamonds and Harlem Sports Complex,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/4116892_341991_tri-state regional flyer.pdf
70103,Swinging into Summer in Huntley USSSA Fastpitch Tournament,"<p>14/u B &amp; 16/u B<br> Entry Fee: $475<br> 2 pool double elimination<br> Tournament Director: Jeff Ryder (847)669-3180 ext. 317</p> <p>Location: Tomaso Sports Park<br> Huntley, IL</p>",13-Mar-2013,23-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Huntley,IL,,US,21-Jun-2013,14/u 16/u,B,Tomaso Sports Park,$475 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/Red%20Raiders%20Softball%20USSSA%20Tourney%20%20June%202013%2014B%2016B.pdf
70128,Ride the Wave Tournament,"<p>USSSA World Series Qualifier<br />
9U, 10U, 11U, 12U, 13U,14U,16U &amp; 18U&nbsp;Open<br />
$495 per team<br />
Tournament Director: Keith Bauer (708)878-7370</p>
<p>Location: Mokena, IL</p>
",13-Mar-2013,22-Sep-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Mokena,IL,,US,20-Sep-2013,18/u 16/u 14/u 13/u 12/u 11/u 10/u 9/u,Open,,$495 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/fast-pitch/tournaments/Ride The Wave 2 USSSA 2013.pdf
70098,Northern Illinois 11U State Championships,"<p>11/u Open (A+B) teams<br />
4 game guarantee<br />
Maximum 16 teams<br />
$475 entry fee<br />
4 World Series berths<br />
All fields fenced at 200 for HCC and Sportscore. At FH, 2 diamonds fenced at 200 and 2 diamonds fenced at 250.<br />
No gate fee and no parking fee.<br />
Tournament contacts:<a href=""mailto:ilusssa@t6b.com"">Brenda Paulson</a> (815) 964-3537</p>
<p>Location: Veterans Memorial Sportscore<br />
Rockford, IL</p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information"">Click here for hotel information</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information""><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form_state.pdf"">Click here for the hotel form</a><br />
</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel-information""></a><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Click here for Coupons</a></p>
",13-Mar-2013,24-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Rockford,IL,,US,21-Jun-2013,11/u,,Veteran's Memorial Sportscore Diamonds,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70104,Toenyes Field of Dreams 10/u - 18/u,"<p>10/u - 18/u Open A/B Tournament - USSSA World Series Qualifier<br> 4 game guarantee<br> Entry Fee: $385<br> Tournament Director: <a href=""mailto:donald.whitelaw@yahoo.com"">Don Whitelaw</a> (314)775-3945</p> <p>Location: Field of Dreams<br> 200 Rou Des Chateu<br> Bethalto, IL 62010 </p>",13-Mar-2013,23-Jun-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,200 Rou Des Chateu,,Bethalto,IL,62010,US,21-Jun-2013,10/u 12/u 14/u 16/u 18/u,A B,Field of Dreams,$385 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/June%2021-23.pdf
70048,USSSA World Series - West Region,"<p>Age: 10/u</p> <p>Class: Open</p> <p>Location: West Covina, CA</p> <p>Date: July 30 - August 4</p> <p>Director: Stacy Fish</p> <p>Complex: Big League Dreams</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,West Covina,CA,,US,30-Jul-2013,10/u,Open,Big League Dreams,,,,http://www.fastpitchfirst.com/home/
70016,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 10/u</p> <p>Class: A/B</p> <p>Location: Kissimmee, FL</p> <p>Date: July 20 - 27</p> <p>Director: Jeremy McDowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,20-Jul-2013,10/u,A/B,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70015,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 8/u</p> <p>Class: Coach Pitch</p> <p>Location: Kissimmee, FL</p> <p>Date: July 20 - 27</p> <p>Director: Jeremy McDowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,20-Jul-2013,8/u,Coach Pitch,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70018,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 12/u</p>
<p>Class: A/B</p>
<p>Location: Kissimmee, FL</p>
<p>Date: July 20 - 27</p>
<p>Director: Jeremy McDowell</p>
<p>Complex: Wide World of Sports</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,20-Jul-2013,12/u,A B,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70017,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 11/u</p> <p>Class: Open</p> <p>Location: Kissimmee, FL</p> <p>Date: July 20 - 27</p> <p>Director: Jeremy McDowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,20-Jul-2013,11/u,Open,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70027,USSSA World Series - East Region,"<p>Age: 13/u</p> <p>Class: Open</p> <p>Location: Quackertown, PA</p> <p>Date: July 22-27</p> <p>Director: Jeff Kittle</p> <p>Complex: Veterans Memorial</p>",13-Mar-2013,27-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Quackertown,PA,,US,22-Jul-2013,13/u,Open,Veteran's Memorial Sportscore Diamonds,,,,http://www.pausssaeast.com/content/documents/WSPacket-11-2013-15-quakertown-pa.pdf
70046,USSSA World Series - East Region,<p>Age: 16/u</p> <p>Class: A and B</p> <p>Location: Salisbury / Ocean City MD</p> <p>Date: July 29-August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Henry Parker</p>,13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Salisbury / Ocean City,MD,,US,29-Jul-2013,16/u,A B,Henry Parker,,,,http://www.usssa1.com/2013_world_series_packet.pdf
70039,USSSA Women's World Series - Central Region,"<p>Age: Women's</p>
<p>Class: Open</p>
<p>Location: Rockford, IL</p>
<p>Date: July 26 - 28</p>
<p>Director: Brenda Paulson</p>
<p>Complex: Veteran's Memorial Sportscore</p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/USSSA%20World%20Series%20_%20magic.pdf"">NEW - Magic water information - direct link will go live July 19 for online purchase of tickets</a></p>
<p><a href=""/fast-pitch/hotel-information"">Please click here for a list of preferred hotels</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form.pdf"">Team Hotel Booking Form</a></p>
<p><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/hotel%20form.pdf""></a><a href=""http://ilusssa.businesscatalyst.com/fast-pitch/FoodFunCouponSheet2013%20-%20Final.pdf"">Coupons</a></p>
",13-Mar-2013,28-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;/Fast Pitch/Womens Programs;,,,Rockford,IL,,US,26-Jul-2013,,Open,Veteran's Memorial Sportscore,$465,,http://www.usssa.com/sports/home.asp?Sport=16,/fast-pitch/2013 WS Women's WS flyer.pdf
70042,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 16/u</p> <p>Class: A</p> <p>Location: Kissimmee, FL</p> <p>Date: July 27 - August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,27-Jul-2013,16/u,A,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70041,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 14/u</p> <p>Class: A</p> <p>Location: Kissimmee, FL</p> <p>Date: July 27 - August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,27-Jul-2013,14/u,A,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70047,USSSA World Series - East Region,<p>Age: 18/u</p> <p>Class: Open</p> <p>Location: Salisbury / Ocean City MD</p> <p>Date: July 29-August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Henry Parker</p>,13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Salisbury / Ocean City,MD,,US,29-Jul-2013,18/u,Open,Henry Parker,,,,http://www.usssa1.com/2013_world_series_packet.pdf
4138371,Volunteer Park Memorial Weekend State Tournament,"12/u Class A / 14u Class A<br />
$450 entry fee<br />
4 game guarantee<br />
Tournament hosted by: Frank Walz (708) 935-2242<br />
<br />
Location: Volunteer Park<br />
Romeoville, IL<br />
<br />
Register Here &nbsp;</a><br />
<br />
<a href=""http://ilusssa.businesscatalyst.com/test-page"">Back to Tournament List</a>",10-Apr-2013,14-Apr-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois State Tournaments;/Fast Pitch/Illinois State Tournaments/14/u;,,,Romeoville,IL,,US,25-May-2013,14/u,A,Volunteer Park,$450,/fast-pitch/fast-pitch-registration-form.pdf,/fast-pitch/fast-pitch-registration-form.pdf,
70079,Volunteer Park 12A & 14A State Tournament,"<p>12/u Class A / 14u Class A<br />$450 entry fee<br />4 game guarantee<br />Tournament hosted by:<a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p><p>Location: Volunteer Park<br />Romeoville, IL</p>",13-Mar-2013,27-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Illinois State Tournaments;,,,Romeoville,IL,,US,25-May-2013,14/u 12/u,A,Volunteer Park,$450 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70136,Volunteer Park Memorial Weekend State Tournament,"<p>12/u Class A / 14u Class A<br />
$450 entry fee<br />
4 game guarantee<br />
Tournament hosted by: <a href=""mailto:usssailsoftball@aol.com"">Frank Walz</a> (708) 935-2242</p>
<p>Location: Volunteer Park<br />
Romeoville, IL </p>",13-Mar-2013,12-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois State Tournaments;/Fast Pitch/Illinois State Tournaments/12/u;,,,Romeoville,IL,,US,25-May-2013,12/u,A,Volunteer Park,$450 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,
70078,Algonquin Aces Memorial Day Tourney,"<p>USSSA Class C World Series Qualifier<br />10/u/12u/14u Class C<br />$475.00 entry fee<br />4 game guarantee<br />Tournament director:<a href=""mailto:Ice929@aol.com"">Larry Eissler</a> (847)493-9283</p><p>Location: Algonquin, IL</p><p>&nbsp;</p>",13-Mar-2013,29-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Class &quot;C&quot; Programs;,,,Algonquin,IL,,US,25-May-2013,14/u 12/u 10/u,C,,$475 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,www.algonquinaces.com
70112,Class C Southern Illinois State Tournament,"<p>10/12/14/16U<br />4 game guarantee<br />$385 entry fee<br />Tournament contacts:<a href=""mailto:donald.whitelaw@yahoo.com"">Dawn Whitelaw</a> (314)775-3945</p><p>Location: Jaycee Field &amp; Rotary Field<br />Edwardsville, IL</p><p>Register Here</p>",13-Mar-2013,01-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;/Fast Pitch/Class &quot;C&quot; Programs;,,,Edwardsville,IL,,US,28-Jun-2013,16/u 14/u 12/u 10/u,C,Jaycee Field &amp; Rotary Field ,$385 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/4116878_341991_Class_C_Southern.pdf
70114,Stateline Fury Fastpitch Softball Firecracker Frenzy Tournament,"<p>10/u, 12/u, 14/u, 16/u &amp; 18/u Open<br />4 games guaranteed<br />Tournament Director:<a href=""mailto:j.fudge29@yahoo.com"">Jesse Fudge</a> 815-312-5153</p><p>Location: Roscoe, IL</p>",13-Mar-2013,01-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Roscoe,IL,,US,28-Jun-2013,18/u 16/u 14/u 12/u 10/u,Open,,,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/Firecracker%20Entry%20Form.pdf
70058,Great Lakes Sports Productions,"<p>2013 USSSA World Series Qualifier<br />10/u, 12/u and 14/u<br />Entry fee: $325.00&nbsp;<br />4 game guarantee<br />Contact<a href=""mailto:youthfastpitch@hotmail.com"">Jeff Sanders</a> 812-887-0501<br />Go to<a href=""http://www.youthfastpitch.net"">www.youthfastpitch.net</a> or <a href=""http://www.usssa.com"">www.usssa.com</a> to register for all events</p><p>Location: Village Inn Sports Complex<br />1901 South High Cross Road<br />Urbana Ill. 61802&nbsp;</p>",13-Mar-2013,06-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,1901 South High Cross Road,,Urbana,IL,61802,US,02-May-2013,14/u 12/u 10/u,,Village Inn Sports Complex ,$325 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20FP%20May%203rd-5th%20Urbana%20flyer.pdf
70110,13th Annual Storm Dayz Tournament - FULL,"<p><strong>This tournament is FULL</strong><br />USSSA Open World Series Qualifier<br />10/u, 12/u, 14/u, 16/u and 18/u<br />5 game minimum<br />Entry Fee: $485.00 plus $100 parking fee<br />Must register online at <a href=""http://www.usssa.com"">usssa.com</a> prior to tournament<br />Tournament Directors:<a href=""mailto:bbecker@kvstorm.org"">Bill Becker</a> (815)762-2948 or <a href=""mailto:sheide@kvstorm.org"">Steve Heide</a> (847)542-1482</p><p>Location: Sycamore, IL</p>",13-Mar-2013,01-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Sycamore,IL,,US,28-Jun-2013,18/u 16/u 14/u 12/u 10/u,Open,,$485 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/Stormdayzflyer%202013.pdf
70111,17th Annual Fox Valley Firecracker Tournament,"<p>10/UB, 12/UB, 14/UB &amp; 16/UB<br />4 game guarantee<br />Entry Fee: $525</p><p>Location: Geneva, IL</p>",13-Mar-2013,01-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Geneva,IL,,US,28-Jun-2013,16/u 14/u 12/u 10/u,B,,$525 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Firecracker%20flyer%20final.pdf
70044,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 18/u</p> <p>Class: B</p> <p>Location: Kissimmee, FL</p> <p>Date: July 27 - August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,27-Jul-2013,18/u,B,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70043,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 16/u</p> <p>Class: B</p> <p>Location: Kissimmee, FL</p> <p>Date: July 27 - August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,27-Jul-2013,16/u,B,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70113,Stars and Stripes Tournament,"<p>18/u<br />Entry Free: $490<br />Tournament Directors: <a href=""mailto:tourneydirector@aurorafastpitch.org"">Dave Fabrizius and Jen Jennings</a> (630)800-4082</p><p>Location: Aurora, IL</p>",13-Mar-2013,01-Jul-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Aurora,IL,,US,28-Jun-2013,18/u,Open,,$490 ,,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013%20Stars%20and%20Stripes%20Flyer.pdf
70045,USSSA Road to Orlando World Series - ESPN Wide World of Sports,"<p>Age: 18/u</p> <p>Class: A</p> <p>Location: Kissimmee, FL</p> <p>Date: July 27 - August 3</p> <p>Director: Bill Dowell</p> <p>Complex: Wide World of Sports</p>",13-Mar-2013,03-Aug-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Worlds Series Tournaments;,,,Kissimmee,FL,,US,27-Jul-2013,18/u,A,Wide World of Sports,,,,http://usssaroadtoorlando.com/
70077,6th Annual Memorial Day Classic Girls Fastpitch Tournament (NIT),"<p>9/u, 10/u, 11/u, 12/u, 13/u &amp; 14/u A &amp; B Open<br> Entry Fee: $475<br> Tournament Director: <a href=""mailto:eklund.rick@gmail.com"">Rick Eklund</a> (847)650-7910</p> <p>Location: Cooks Park<br> Wauconda,IL<br> Sports Park<br> Waukegan, IL<br> Belvidere Park<br> Waukegan, IL</p>",13-Mar-2013,27-May-2013,,1456875,Y,27070218,/Fast Pitch;/Fast Pitch/Illinois Tournaments;,,,Wauconda/Waukegan,IL,,US,25-May-2013,9/u 10/u 11/u 12/u 13/u 14/u ,A B Open,Cooks Park/Sports Park /Belvidere Park,$475 ,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,http://ilusssa.businesscatalyst.com/fast-pitch/fast-pitch-registration-form.pdf,/Tournaments/2013_application_may_tournament.pdf
